changeID,userID,sessionID,changedFields,oldSettings,newSettings,changedAt
134,16,c0fe3c20-5c53-46f6-8fb3-01fa71441a1a,"[""zoomLevel""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 225, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 24}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.5, ""baseGazeSamples"": 225, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 24}",2026-05-19T16:55:07
135,16,c0fe3c20-5c53-46f6-8fb3-01fa71441a1a,"[""gazeYOffsetPx"", ""gazeHitRadiusPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.5, ""baseGazeSamples"": 225, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 2, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 24}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.5, ""baseGazeSamples"": 225, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -16, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 15}",2026-05-19T16:55:55
136,16,c0fe3c20-5c53-46f6-8fb3-01fa71441a1a,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.5, ""baseGazeSamples"": 225, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -16, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 15}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.5, ""baseGazeSamples"": 225, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -47, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 15}",2026-05-19T16:56:28
137,16,46c74c42-fb57-4fcc-9af0-2e8960b199c9,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.5, ""baseGazeSamples"": 225, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -47, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 15}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.5, ""baseGazeSamples"": 225, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -47, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 15}",2026-05-19T17:05:06
138,15,3a8243f0-1719-43f8-aee3-a485ada32d19,"[""zoomLevel""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-19T17:18:37
139,15,8dd4770a-d50b-468e-9afe-4f053f048867,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-19T17:31:04
140,17,68948df4-2969-4b5d-996f-2248850e0d44,"[""zoomLevel""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-19T17:58:57
141,17,68948df4-2969-4b5d-996f-2248850e0d44,"[""gazeYOffsetPx"", ""gazeHitRadiusPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -25, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 24}",2026-05-19T17:59:32
142,17,7e6fabfe-4d74-420f-908c-48d5f907eb4d,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -25, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 24}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -25, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 24}",2026-05-19T18:06:44
143,25,,"[""zoomLevel""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-19T18:35:29
144,25,c2098d66-bff1-4e58-bb75-74b7565a5fc2,"[""baseGazeSamples""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-19T18:39:44
145,10,,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -21, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 19, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T09:40:48
146,10,,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 19, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -21, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T09:41:16
147,10,ac41da5d-8973-42bd-b5b9-1a1fc33e7310,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -21, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -21, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T09:43:44
148,10,8ddb2ff7-ca06-497c-82d2-e4974f51de40,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -21, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -21, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T09:52:59
149,14,1a836bfc-97d7-4886-8080-54645ba94b81,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1.03, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -7, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1.03, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -7, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T10:16:22
150,14,f4c32c0e-5f43-4ba3-a623-d0ffcd49e461,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1.03, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -7, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1.03, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -7, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T10:27:11
151,9,1d74805b-4e25-4874-aa77-0a770a07d41f,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T11:02:16
152,9,c812ed1b-1fb5-4bf1-9025-9906ab2721fc,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T11:05:22
153,9,,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T11:12:50
154,26,,"[""zoomLevel""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T12:02:55
155,26,3cd284fd-d5f6-4d14-b957-8dd8b2fd05ba,"[""baseGazeSamples""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T12:04:13
156,26,,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T12:10:38
157,19,35f2c97a-a0f3-44b8-9d3e-e7e9ab7db6fb,"[""zoomLevel""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T12:31:48
158,19,35f2c97a-a0f3-44b8-9d3e-e7e9ab7db6fb,"[""gazeYOffsetPx"", ""gazeHitRadiusPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -23, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 23}",2026-05-20T12:32:15
159,19,35f2c97a-a0f3-44b8-9d3e-e7e9ab7db6fb,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -23, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 23}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -12, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 23}",2026-05-20T12:32:33
160,19,35f2c97a-a0f3-44b8-9d3e-e7e9ab7db6fb,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -12, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 23}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -1, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 23}",2026-05-20T12:32:52
161,19,35f2c97a-a0f3-44b8-9d3e-e7e9ab7db6fb,"[""baseGazeSamples""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -1, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 23}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -1, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 23}",2026-05-20T12:33:20
162,19,35f2c97a-a0f3-44b8-9d3e-e7e9ab7db6fb,"[""baseGazeSamples""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -1, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 23}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 444, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -1, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 23}",2026-05-20T12:33:55
163,18,,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -21, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -21, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-20T13:11:48
164,12,8b353cbd-e017-4462-937e-5e69156e5823,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -9, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 25}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -18, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 25}",2026-05-20T13:28:19
165,12,8b353cbd-e017-4462-937e-5e69156e5823,"[""gazeXOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -18, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 25}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -18, ""gazeXOffsetPx"": -17, ""gazeHitRadiusPx"": 25}",2026-05-20T13:29:25
166,12,8b353cbd-e017-4462-937e-5e69156e5823,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -18, ""gazeXOffsetPx"": -17, ""gazeHitRadiusPx"": 25}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -18, ""gazeXOffsetPx"": -17, ""gazeHitRadiusPx"": 25}",2026-05-20T13:37:23
